interface_id,level_1_module,level_2_module,level_3_module,interface_name,document_title,document_path,http_method,api_path,purpose,token_bucket_capacity,directory_chain,system_modules,remarks,is_read,is_write,has_side_effect,priority,phase_one,pagination_method,max_page_size_or_length,returns_total,supports_incremental_sync,incremental_time_fields,max_query_range,recommended_sync_strategy,filter_action,filter_reason
LX-FBD38287D8DA,FBA,发货计划,,FBA仓发货计划锁库存,FBA仓发货计划锁库存,/docs/FBA/FbaPlanStorageAllocate.md,POST,/basicOpen/openapi/fba/allocateStorage,支持按发货计划单号批量锁定库存，对应系统【FBA】发货计划库存处理。,1,FBA / 发货计划 / FBA仓发货计划锁库存,Amazon,,否,是,是,P2,否,无,,否,否,,,全量 / 人工确认,删除,FBA 模块为非 Walmart 目标平台模块
LX-655FA8E41C1A,FBA,发货计划,,创建FBA发货计划,创建FBA发货计划,/docs/FBA/CreateShipmentPlan.md,POST,/erp/sc/routing/storage/shipment/createShipmentPlan,创建FBA发货计划,1,FBA / 发货计划 / 创建FBA发货计划,Amazon,,否,是,是,P2,否,无,,是,是,product_list[].shipment_time,,按店铺循环 + 按日期分段增量,删除,FBA 模块为非 Walmart 目标平台模块
LX-30FE81602632,FBA,发货计划,,查询FBA发货计划,查询FBA发货计划,/docs/FBA/ShipmentPlanLists.md,POST,/erp/sc/data/fba_report/shipmentPlanLists,查询FBA发货计划,1,FBA / 发货计划 / 查询FBA发货计划,Amazon,,否,是,是,P2,否,offset/length,,是,是,"search_field_time, start_date, end_date",,按店铺循环 + 按日期分段增量,删除,FBA 模块为非 Walmart 目标平台模块
LX-F8B75D5777E4,FBA,发货计划,,编辑FBA发货计划,编辑FBA发货计划,/docs/FBA/UpdatePlanLists.md,POST,/erp/sc/routing/storage/shipment/updateShipmentPlan,编辑FBA发货计划,1,FBA / 发货计划 / 编辑FBA发货计划,Amazon,,否,是,是,P2,否,其他,,是,是,shipment_time,,按日期分段增量,删除,FBA 模块为非 Walmart 目标平台模块
LX-EC7DBB7862BD,VC,,,VC发货单-确认发货,VC发货单-确认发货,/docs/FBA/VcBatchSendGoods.md,POST,/basicOpen/openapi/getInvoice/invoice/batchSendGoods,支持VC发货单-确认发货,1,VC / VC发货单-确认发货,Amazon,,否,是,是,P2,否,无,,是,否,,,全量 / 人工确认,删除,VC 模块为非 Walmart 目标平台模块
LX-F6D9634317AF,VC,,,VC报表-产品利润率报表,VC报表-产品利润率报表,/docs/Statistics/vcNppmList.md,POST,/basicOpen/vc/report/nppm/list,VC报表-产品利润率报表,1,VC / VC报表-产品利润率报表,"Amazon, 财务, 产品",,是,否,否,P1,否,offset/length,200,是,是,"startDate, endDate",,按店铺循环 + 按日期分段增量,删除,VC 模块为非 Walmart 目标平台模块
LX-561EC879C9F0,VC,,,VC报表-实时销量报表,VC报表-实时销量报表,/docs/Statistics/vcRealtimeSalesList.md,POST,/basicOpen/vc/report/realtimeSales/list,VC报表-实时销量报表,1,VC / VC报表-实时销量报表,Amazon,,是,否,否,P1,否,offset/length,200,是,是,"startDate, endDate, dateType",,按店铺循环 + 按日期分段增量,删除,VC 模块为非 Walmart 目标平台模块
LX-C7469949AF25,VC,,,VC报表-库存报表,VC报表-库存报表,/docs/Statistics/vcInventoryList.md,POST,/basicOpen/vc/report/inventory/list,VC报表-库存报表,1,VC / VC报表-库存报表,"Amazon, 仓库",,是,否,否,P0,是,offset/length,200,是,是,"startDate, endDate",,按店铺循环 + 按日期分段增量,删除,VC 模块为非 Walmart 目标平台模块
LX-C3A91E5872F8,VC,,,VC报表-流量报表,VC报表-流量报表,/docs/Statistics/vcTrafficList.md,POST,/basicOpen/vc/report/traffic/list,VC报表-流量报表,1,VC / VC报表-流量报表,Amazon,,是,否,否,P1,否,offset/length,200,是,是,"startDate, endDate",,按店铺循环 + 按日期分段增量,删除,VC 模块为非 Walmart 目标平台模块
LX-918F82FAAD56,VC,,,VC报表-销量报表,VC报表-销量报表,/docs/Statistics/vcSalesList.md,POST,/basicOpen/vc/report/sales/list,VC报表-销量报表,1,VC / VC报表-销量报表,Amazon,,是,否,否,P1,否,offset/length,200,是,是,"startDate, endDate",,按店铺循环 + 按日期分段增量,删除,VC 模块为非 Walmart 目标平台模块
LX-8198E3740745,VC,,,VC订单-打印标签【DF】,VC订单-打印标签【DF】,/docs/VC/vcOrderDfGetShippingLabel.md,POST,/basicOpen/platformOrder/vcOrderDf/getShippingLabel,VC订单-打印标签【DF】,1,VC / VC订单-打印标签【DF】,"Amazon, 销售",,否,否,否,P3,否,其他,,是,否,,,全量后分页,删除,VC 模块为非 Walmart 目标平台模块
LX-4722725D540A,VC,,,VC订单-确认发货【DF】,VC订单-确认发货【DF】,/docs/VC/vcOrderDfConfirmShipment.md,POST,/basicOpen/platformOrder/vcOrderDf/confirmShipment,VC订单-确认发货【DF】,1,VC / VC订单-确认发货【DF】,"Amazon, 销售",,否,是,是,P2,否,其他,,是,否,,,全量后分页,删除,VC 模块为非 Walmart 目标平台模块
LX-8DC9ADC8B0DC,VC,,,VC订单-请求标签【DF】,VC订单-请求标签【DF】,/docs/VC/vcOrderDfSubmitShippingLabel.md,POST,/basicOpen/platformOrder/vcOrderDf/submitShippingLabel,VC订单-请求标签【DF】,1,VC / VC订单-请求标签【DF】,"Amazon, 销售",,否,否,否,P3,否,其他,,是,否,,,全量后分页,删除,VC 模块为非 Walmart 目标平台模块
LX-23D1D18A4827,VC,,,查询VC-Listing列表,查询VC-Listing列表,/docs/VC/listingManageVcListingPageList.md,POST,/basicOpen/listingManage/vcListing/pageList,查询VC-Listing列表,1,VC / 查询VC-Listing列表,"Amazon, 销售, 运营",,是,否,否,P0,是,offset/length,200,是,否,,,按店铺循环 + 分页,删除,VC 模块为非 Walmart 目标平台模块
LX-86C8BA75BA4C,VC,,,查询VC发货单列表,查询VC发货单列表,/docs/VC/vcDeliverPageList.md,POST,/basicOpen/openapi/getInvoice/page/list,查询VC发货单列表,1,VC / 查询VC发货单列表,Amazon,,否,是,是,P2,否,offset/length,,是,是,"createTimeStartTime, createTimeEndTime, shipmentTimeStartTime, shipmentTimeEndTime",,按店铺循环 + 按日期分段增量,删除,VC 模块为非 Walmart 目标平台模块
LX-3BF1A3763CCE,VC,,,查询VC发货单详情,查询VC发货单详情,/docs/VC/vcDeliverDetail.md,POST,/basicOpen/openapi/getInvoice/detail,查询VC发货单详情,1,VC / 查询VC发货单详情,Amazon,,否,是,是,P2,否,无,,否,否,,,全量 / 人工确认,删除,VC 模块为非 Walmart 目标平台模块
LX-E195EA366FB4,VC,,,查询VC店铺列表,查询VC店铺列表,/docs/VC/platformAuthVcSellerPageList.md,POST,/basicOpen/platformAuth/vcSeller/pageList,查询VC店铺列表,1,VC / 查询VC店铺列表,"Amazon, 售后",,是,否,否,P0,是,offset/length,200,是,否,,,全量后分页,删除,VC 模块为非 Walmart 目标平台模块
LX-03C994177272,VC,,,查询VC订单列表,查询VC订单列表,/docs/VC/vcOrderPageList.md,POST,/basicOpen/platformOrder/vcOrder/pageList,查询VC订单列表,1,VC / 查询VC订单列表,"Amazon, 销售",,是,否,否,P0,是,offset/length,200,是,是,"search_field_time, start_date, end_date",不超过90天,按店铺循环 + 按日期分段增量,删除,VC 模块为非 Walmart 目标平台模块
LX-9D753B291919,VC,,,查询VC订单详情【DF】,查询VC订单详情【DF】,/docs/VC/vcOrderDfDetail.md,POST,/basicOpen/platformOrder/vcOrderDf/detail,查询VC订单详情【DF】,1,VC / 查询VC订单详情【DF】,"Amazon, 销售",,是,否,否,P0,是,其他,,是,否,,,按店铺循环 + 分页,删除,VC 模块为非 Walmart 目标平台模块
LX-4CABE0BC0700,VC,,,查询VC订单详情【PO】,查询VC订单详情【PO】,/docs/VC/vcOrderPoDetail.md,POST,/basicOpen/platformOrder/vcOrderPo/detail,查询VC订单详情【PO】,1,VC / 查询VC订单详情【PO】,"Amazon, 销售",,是,否,否,P0,是,其他,,是,否,,,全量后分页,删除,VC 模块为非 Walmart 目标平台模块
LX-0C5785F744AB,VC,,,配对/批量配对,配对/批量配对,/docs/Sale/productRelationbatchLink.md,POST,/basicOpen/vcservice/productRelation/batchLink,配对/批量配对,1,VC / 配对/批量配对,"Amazon, 产品",,否,是,是,P2,否,无,,是,否,,,全量 / 人工确认,删除,VC 模块为非 Walmart 目标平台模块
LX-9BF0C09F6E66,亚马逊源表数据,,,报告导出 - 创建导出任务,报告导出 - 创建导出任务,/docs/Statistics/reportCreateReportExportTask.md,POST,/basicOpen/report/create/reportExportTask,报告导出 - 创建导出任务,1,亚马逊源表数据 / 报告导出-创建导出任务,Amazon,,否,是,是,P2,否,无,,是,是,"data_start_time, data_end_time",,按店铺循环 + 按日期分段增量,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-A5A268931A5E,亚马逊源表数据,,,报告导出 - 报告下载链接续期,报告导出 - 报告下载链接续期,/docs/Statistics/AmazonReportExportTask.md,POST,/basicOpen/report/amazonReportExportTask,报告导出 - 报告下载链接续期,1,亚马逊源表数据 / 报告导出-报告下载链接续期,Amazon,,是,否,否,P1,否,无,,是,否,,,全量 / 人工确认,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-61E78101B1CA,亚马逊源表数据,,,报告导出-查询导出任务结果,报告导出-查询导出任务结果,/docs/Statistics/reportQueryReportExportTask.md,POST,/basicOpen/report/query/reportExportTask,报告导出-查询导出任务结果,1,亚马逊源表数据 / 报告导出-查询导出任务结果,Amazon,,是,否,否,P1,否,无,,是,否,,,全量 / 人工确认,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-2F6DEEBA27AE,亚马逊源表数据,,,查询亚马逊源报表-FBA可售库存,查询亚马逊源报表-FBA可售库存,/docs/SourceData/AfnFulfillableQuantity.md,POST,/erp/sc/data/mws_report/getAfnFulfillableQuantity,查询 FBA Multi-Country Inventory Report 报表,5,亚马逊源表数据 / 查询亚马逊源报表-FBA可售库存,"Amazon, 仓库",,是,否,否,P0,是,offset/length,,否,否,,,按店铺循环 + 分页,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-FAD313A316C6,亚马逊源表数据,,,查询亚马逊源报表-FBA库存,查询亚马逊源报表-FBA库存,/docs/SourceData/ManageInventory.md,POST,/erp/sc/data/mws_report/manageInventory,查询 FBA Manage Inventory 报表,5,亚马逊源表数据 / 查询亚马逊源报表-FBA库存,"Amazon, 仓库",,是,否,否,P0,是,offset/length,,否,否,,,按店铺循环 + 分页,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-A225E1E678EF,亚马逊源表数据,,,查询亚马逊源报表-FBA换货订单,查询亚马逊源报表-FBA换货订单,/docs/SourceData/fbaExchangeOrderList.md,POST,/erp/sc/routing/data/order/fbaExchangeOrderList,查询 Replacements Report 报表,1,亚马逊源表数据 / 查询亚马逊源报表-FBA换货订单,"Amazon, 销售",,是,否,否,P0,是,offset/length,,是,是,"start_date, end_date",,按店铺循环 + 按日期分段增量,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-676C983961A2,亚马逊源表数据,,,查询亚马逊源报表-FBA订单,查询亚马逊源报表-FBA订单,/docs/SourceData/FbaOrders.md,POST,/erp/sc/data/mws_report/fbaOrders,查询 Amazon-Fulfilled Shipments Report 报表,1,亚马逊源表数据 / 查询亚马逊源报表-FBA订单,"Amazon, 销售",,是,否,否,P0,是,offset/length,,否,是,"date_type, start_date, end_date",,按店铺循环 + 按日期分段增量,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-C4CB3335310B,亚马逊源表数据,,,查询亚马逊源报表-交易明细,查询亚马逊源报表-交易明细,/docs/SourceData/Transaction.md,POST,/erp/sc/data/mws_report/transaction,查询领星插件下载的 Transaction 报表数据,1,亚马逊源表数据 / 查询亚马逊源报表-交易明细,Amazon,,是,否,否,P1,否,offset/length,,是,是,event_date,,按店铺循环 + 按日期分段增量,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-81A02022C253,亚马逊源表数据,,,查询亚马逊源报表-所有订单,查询亚马逊源报表-所有订单,/docs/SourceData/AllOrders.md,POST,/erp/sc/data/mws_report/allOrders,查询 All Orders Report By last update 报表,10,亚马逊源表数据 / 查询亚马逊源报表-所有订单,"Amazon, 销售",,是,否,否,P0,是,offset/length,,是,是,"date_type, start_date, end_date",,按店铺循环 + 按日期分段增量,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-C665F51291FD,亚马逊源表数据,,,查询亚马逊源报表-每日库存,查询亚马逊源报表-每日库存,/docs/SourceData/DailyInventory.md,POST,/erp/sc/data/mws_report/dailyInventory,查询 FBA Daily Inventory History Report 报表,1,亚马逊源表数据 / 查询亚马逊源报表-每日库存,"Amazon, 仓库",,是,否,否,P0,是,offset/length,,否,是,event_date,,按店铺循环 + 按日期分段增量,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-02A75E695712,亚马逊源表数据,,,查询亚马逊源报表-盘存记录,查询亚马逊源报表-盘存记录,/docs/SourceData/AdjustmentList.md,POST,/basicOpen/openapi/mwsReport/adjustmentList,查询亚马逊源报表-盘存记录,1,亚马逊源表数据 / 查询亚马逊源报表- 盘存记录,Amazon,,是,否,否,P1,否,offset/length,10000,是,是,"start_date, end_date",,按店铺循环 + 按日期分段增量,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-E63338D86135,亚马逊源表数据,,,查询亚马逊源报表-移除订单（新）,查询亚马逊源报表-移除订单（新）,/docs/SourceData/RemovalOrderListNew.md,POST,/erp/sc/routing/data/order/removalOrderListNew,查询 Reports-Fulfillment-Removal Order Detail 报表,1,亚马逊源表数据 / 查询亚马逊源报表-移除订单（新）,"Amazon, 销售",,是,否,否,P0,是,offset/length,,是,是,"start_date, end_date, search_field_time",,按店铺循环 + 按日期分段增量,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-D620C03B7D98,亚马逊源表数据,,,查询亚马逊源报表-移除订单（旧）,查询亚马逊源报表-移除订单（旧）,/docs/SourceData/SourceRemovalOrders.md,POST,/erp/sc/data/mws_report/removalOrders,查询 Removal order detail report 报表,5,亚马逊源表数据 / 查询亚马逊源报表-移除订单（旧）,"Amazon, 销售",,是,否,否,P3,否,offset/length,,否,是,"start_date, end_date",,按店铺循环 + 按日期分段增量,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-DC338785A675,亚马逊源表数据,,,查询亚马逊源报表-移除货件（新）,查询亚马逊源报表-移除货件（新）,/docs/SourceData/RemovalShipmentList.md,POST,/erp/sc/statistic/removalShipment/list,查询 Reports-Fulfillment-Removal Shipment Detail 报表,1,亚马逊源表数据 / 查询亚马逊源报表-移除货件（新）,"Amazon, 仓库",,是,否,否,P1,否,offset/length,,是,是,"start_date, end_date",,按店铺循环 + 按日期分段增量,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-24E61C09FB66,亚马逊源表数据,,,查询亚马逊源报表-移除货件（旧）,查询亚马逊源报表-移除货件（旧）,/docs/SourceData/RemovalLists.md,POST,/erp/sc/data/fba_report/removalLists,>支持查询FBA移除货件报表数据,10,亚马逊源表数据 / 查询亚马逊源报表-移除货件（旧）,"Amazon, 仓库",,是,否,否,P3,否,offset/length,,否,是,"start_date, end_date",,按店铺循环 + 按日期分段增量,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-6C3BA086A3D0,亚马逊源表数据,,,查询亚马逊源报表-预留库存,查询亚马逊源报表-预留库存,/docs/SourceData/ReservedInventory.md,POST,/erp/sc/data/mws_report/reservedInventory,查询 FBA Reserved Inventory Report 报表,5,亚马逊源表数据 / 查询亚马逊源报表-预留库存,"Amazon, 仓库",,是,否,否,P0,是,offset/length,,否,否,,,按店铺循环 + 分页,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-974EFCEA0C56,亚马逊源表数据,,,查询亚马逊源报表—Amazon Fulfilled Shipments,查询亚马逊源报表—Amazon Fulfilled Shipments,/docs/SourceData/getAmazonFulfilledShipmentsList.md,POST,/erp/sc/data/mws_report/getAmazonFulfilledShipmentsList,查询 Amazon Fulfilled Shipments 报表,1,亚马逊源表数据 / 查询亚马逊源报表-Amazon Fulfilled Shipments,Amazon,,是,否,否,P1,否,offset/length,,是,是,"shipment_date_after, shipment_date_before",,按店铺循环 + 按日期分段增量,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-D501F92C7758,亚马逊源表数据,,,查询亚马逊源报表—Amazon Fulfilled Shipments v1,查询亚马逊源报表—Amazon Fulfilled Shipments v1,/docs/SourceData/v1getAmazonFulfilledShipmentsList.md,POST,/erp/sc/data/mws_report_v1/getAmazonFulfilledShipmentsList,查询 Amazon Fulfilled Shipments 报表,1,亚马逊源表数据 / 查询亚马逊源报表-Amazon Fulfilled Shipments V1,Amazon,,是,否,否,P1,否,offset/length,,是,是,"shipment_date_after, shipment_date_before",,按店铺循环 + 按日期分段增量,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-FB5A5A1C2113,亚马逊源表数据,,,查询亚马逊源报表——Inventory Event Detail,查询亚马逊源报表——Inventory Event Detail,/docs/SourceData/getFbaInventoryEventDetailList.md,POST,/erp/sc/data/mws_report/getFbaInventoryEventDetailList,查询 FBA Inventory Event Detail 报表,1,亚马逊源表数据 / 查询亚马逊源报表-Inventory Event Detail,"Amazon, 仓库",,是,否,否,P0,是,offset/length,,是,是,"snapshot_date_after, snapshot_date_before",,按店铺循环 + 按日期分段增量,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-2FC0FB186F97,亚马逊源表数据,,,查询亚马逊源报表—库龄表,查询亚马逊源报表—库龄表,/docs/SourceData/getFbaAgeList.md,POST,/erp/sc/routing/fba/fbaStock/getFbaAgeList,查询 Manage Inventory Health 报表,3,亚马逊源表数据 / 查询亚马逊源报表-库龄表,"Amazon, 仓库",,是,否,否,P0,是,offset/length,,是,否,,,按店铺循环 + 分页,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-326AAA5EA5C0,亚马逊源表数据,,,查询亚马逊源表数据--Inventory Event Detail v1,查询亚马逊源表数据--Inventory Event Detail v1,/docs/SourceData/v1getFbaInventoryEventDetailList.md,POST,/erp/sc/data/mws_report_v1/getFbaInventoryEventDetailList,查询 FBA Inventory Event Detail 报表,1,亚马逊源表数据 / 查询亚马逊源报表-Inventory Event Detail V1,"Amazon, 仓库",,是,否,否,P0,是,offset/length,10000,是,是,"snapshot_date_after, snapshot_date_before",,按店铺循环 + 按日期分段增量,删除,亚马逊源表数据 模块为非 Walmart 目标平台模块
LX-D669477A844A,仓库,库存&流水,,查询FBA库存列表,查询FBA库存列表,/docs/Warehouse/FBAStock.md,POST,/erp/sc/routing/fba/fbaStock/fbaList,支持查询FBA库存，对应系统【仓库】>【FBA库存明细】数据,3,仓库 / 库存&流水 / 查询FBA库存列表,"Amazon, 仓库",,是,否,否,P0,是,offset/length,,是,否,,,按店铺循环 + 分页,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-52EB7C94DD2E,仓库,库存&流水,,查询FBA库存列表-v2,查询FBA库存列表-v2,/docs/Warehouse/FBAStock_v2.md,POST,/basicOpen/openapi/storage/fbaWarehouseDetail,"支持查询FBA库存，对应系统【仓库】>【FBA库存明细】数据,数量维度展示",1,仓库 / 库存&流水 / 查询FBA库存列表v2,"Amazon, 仓库",,是,否,否,P0,是,offset/length,,是,否,,,按店铺循环 + 分页,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-00C35C824841,基础数据,,,查询亚马逊国家下地区列表,查询亚马逊国家下地区列表,/docs/BasicData/WorldStateLists.md,POST,/erp/sc/data/worldState/lists,查询得到亚马逊对应国家的地区列表数据,1,基础数据 / 查询亚马逊国家下地区列表,Amazon,,是,否,否,P1,否,无,,是,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-4500576F2B8E,基础数据,,,查询亚马逊市场列表,查询亚马逊市场列表,/docs/BasicData/AllMarketplace.md,GET,/erp/sc/data/seller/allMarketplace,查询得到亚马逊所有市场列表数据,1,基础数据 / 查询亚马逊市场列表,Amazon,,是,否,否,P1,否,无,,否,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-F82986F65A5D,基础数据,,,查询亚马逊店铺列表,查询亚马逊店铺列表,/docs/BasicData/SellerLists.md,GET,/erp/sc/data/seller/lists,查询得到企业已授权到领星ERP的全部亚马逊店铺信息,1,基础数据 / 查询亚马逊店铺列表,Amazon,,是,否,否,P0,是,无,,是,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-C97AA42C1456,基础数据,,,查询亚马逊概念店铺列表,查询亚马逊概念店铺列表,/docs/BasicData/ConceptSellerLists.md,GET,/erp/sc/data/seller/conceptLists,API Path,1,基础数据 / 查询亚马逊概念店铺列表,Amazon,,是,否,否,P0,是,无,,否,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-C6759B059E67,基础数据,,,查询汇率,查询汇率,/docs/BasicData/Currency.md,POST,/erp/sc/routing/finance/currency/currencyMonth,查询得到亚马逊系统【设置】>【汇率管理】中的汇率数据,1,基础数据 / 查询汇率,Amazon,,是,否,否,P1,否,无,,是,是,date,,按日期分段增量,删除,命中非 Walmart 平台关键词：Amazon/亚马逊
LX-7B4BDD7828CB,多平台,,,Shein修改库存,Shein修改库存,/docs/MultiPlatform/V2/SheinCreatePublishQueue.md,POST,/basicOpen/multiplatform/shein/createPublishQueue,Shein修改库存,1,多平台 / Shein修改库存,工作台,,否,是,是,P2,否,无,,是,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：Shein
LX-F5534CBF1947,多平台,,,Temu修改库存,Temu修改库存,/docs/MultiPlatform/V2/CreatePublishQueue.md,POST,/basicOpen/multiplatform/temu/createPublishQueue,Temu修改库存,1,多平台 / Temu修改库存,TEMU,,否,是,是,P2,否,无,,是,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：TEMU
LX-EED28B643827,多平台,,,多平台-查询Coupang库存,多平台-查询Coupang库存,/docs/MultiPlatform/V2/CoupangStockList.md,POST,/basicOpen/multiplatform/coupang/stockSearch,支持多平台-查询Coupang库存,1,多平台 / 查询Coupang库存,仓库,,是,否,否,P0,是,offset/length,,是,否,,,按店铺循环 + 分页,删除,命中非 Walmart 平台关键词：Coupang
LX-0A3640E4803A,多平台,,,多平台-查询FBS库存,多平台-查询FBS库存,/docs/MultiPlatform/V2/FbsStockList.md,POST,/basicOpen/multiplatform/fbs/stockSearch,支持多平台-查询FBS库存,1,多平台 / 查询FBS库存,仓库,,是,否,否,P0,是,offset/length,200,是,否,,,按店铺循环 + 分页,删除,命中非 Walmart 平台关键词：FBS/FBC/FULL平台仓
LX-CB2AA7F5DD72,多平台,,,多平台-查询FBT库存,多平台-查询FBT库存,/docs/MultiPlatform/V2/FbtStockList.md,POST,/basicOpen/multiplatform/fbt/stockSearch/v2,支持多平台-查询FBT库存,1,多平台 / 查询FBT库存,仓库,,是,否,否,P0,是,offset/length,200,是,否,,,按店铺循环 + 分页,删除,命中非 Walmart 平台关键词：TEMU
LX-9FB86E3706A3,多平台,,,多平台-查询Line在线商品,多平台-查询Line在线商品,/docs/MultiPlatform/V2/LineList.md,POST,/basicOpen/multiplatform/line/list,支持多平台-查询Line在线商品,1,多平台 / 查询Line在线商品,工作台,,是,否,否,P0,是,offset/length,200,是,否,,,按店铺循环 + 分页,删除,命中非 Walmart 平台关键词：Line平台
LX-754101458F29,多平台,,,多平台-查询wayfair库存,多平台-查询wayfair库存,/docs/MultiPlatform/V2/WayfairStockList.md,POST,/basicOpen/multiplatform/wayfair/stockSearch,支持多平台-查询wayfair库存,1,多平台 / 查询Wayfair库存,仓库,,是,否,否,P0,是,offset/length,200,是,否,,,按店铺循环 + 分页,删除,命中非 Walmart 平台关键词：Wayfair
LX-8BA8E838E694,多平台,,,手动同步FBT货件,手动同步FBT货件,/docs/MultiPlatform/V2/FbtCargoSync.md,POST,/basicOpen/fbtShipment/cargo/sync,支持手动同步FBT货件，对应系统【多平台】>【平台仓】数据,1,多平台 / 手动同步FBT货件,仓库,,否,是,是,P2,否,无,,否,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：TEMU
LX-19A4815CBA6E,多平台,,,批量TEMU地址解密,批量TEMU地址解密,/docs/MultiPlatform/V2/BatchTemuAddressDecrypt.md,POST,/basicOpen/temu/temuAddressDecrypt,批量TEMU地址解密,1,多平台 / 批量TEMU地址解密,TEMU,,否,否,否,P3,否,无,,是,否,,,全量 / 人工确认,删除,命中非 Walmart 平台关键词：TEMU
LX-CC803C771DAC,多平台,,,查询AliExpress在线商品 - 托管模式,查询AliExpress在线商品 - 托管模式,/docs/MultiPlatform/V2/AliexpressListV2.md,POST,/basicOpen/multiplatform/aliexpress/list/v2,支持查询aliexpress-托管模式在线商品,1,多平台 / 查询AliExpress在线商品列表 - 托管模式,工作台,,是,否,否,P0,是,offset/length,,是,是,"end, start",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：AliExpress/Alibaba
LX-142817E5A1DF,多平台,,,查询AliExpress在线商品 - 自运营,查询AliExpress在线商品 - 自运营,/docs/MultiPlatform/V2/aliexpressList.md,POST,/basicOpen/multiplatform/aliExpress/list,支持查询 “自运营”->“子体” 的数据,1,多平台 / 查询AliExpress在线商品列表 - 自运营,运营,,是,否,否,P0,是,offset/length,200,是,是,"listing_time_field, listing_start_time, listing_end_time",不超过31天,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：AliExpress/Alibaba
LX-968880024AAB,多平台,,,查询Cdiscount在线商品,查询Cdiscount在线商品,/docs/MultiPlatform/V2/CdiscountList.md,POST,/basicOpen/multiplatform/cdiscount/list,查询Cdiscount在线商品列表，对应系统【在线商品】>【多平台】>【Cdiscount】数据,1,多平台 / 查询Cdiscount在线商品,工作台,,是,否,否,P0,是,offset/length,200,是,是,"timeField, startTime, endTime",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Cdiscount
LX-67040FDD5156,多平台,,,查询Coupang在线商品,查询Coupang在线商品,/docs/MultiPlatform/V2/CoupangList.md,POST,/basicOpen/multiplatform/coupang/list,查询Coupang在线商品列表，对应系统【在线商品】>【多平台】>【Coupang】数据,1,多平台 / 查询Coupang在线商品,工作台,,是,否,否,P0,是,offset/length,200,是,是,"timeField, startTime, endTime",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Coupang
LX-220615AFB318,多平台,,,查询FBC平台仓信息,查询FBC平台仓信息,/docs/FBA/FbcStockSearch.md,POST,/basicOpen/openapi/fbc/stockSearch,支持分页查询FBC平台仓库存信息，对应系统FBC库存数据。,1,多平台 / 查询FBC平台仓信息,"Amazon, 仓库",,是,否,否,P0,是,offset/length,200,是,是,orderColumnType,,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：Amazon/亚马逊、FBS/FBC/FULL平台仓
LX-BCC0B20A9D59,多平台,,,查询FBT货件列表,查询FBT货件列表,/docs/MultiPlatform/V2/FbtCargoList.md,POST,/basicOpen/fbtShipment/cargo/list,支持查询FBT货件列表，对应系统【多平台】>【平台仓】数据,1,多平台 / 查询FBT货件列表,仓库,,是,否,否,P1,否,offset/length,,是,是,"endTime, startTime, timeType",,按店铺循环 + 按日期分段增量,删除,命中非 Walmart 平台关键词：TEMU
